"Ano_Ref","Municipio","UF","AG001","ES001","POP_URB","AG006","AG028","ES006","ES028","FN001","FN002","FN003","FN006","FN013","FN023","FN024","FN033","FN042","FN043","FN048","FN052","FN053","FN058"
2011,"Pintadas","Bahia",6688,3820,5813,243.15,6.69,0,NA,518645,518645,0,548759,NA,NA,NA,NA,0,0,0,NA,NA,NA
2008,"Santa Rita de Cássia","Bahia",19209,2550,14073,1020,261.53,196,2.24,558041.3,514801.33,43239.97,744323.55,145282.24,12908.61,0,12908.61,NA,NA,NA,NA,NA,NA
2008,"Bacabal","Maranhão",91110,7272,75891,5135,3356,387,35,4444966,4315266,129700,4149175,1104646,244602,0,244602,NA,NA,NA,NA,NA,NA
2010,"Corrente","Piauí",14481,1935,15693,250,907,0,124.61,1663385.74,1505762.03,157623.71,142553.23,284127.35,2350,2350,4700,0,0,0,0,0,0
2006,"Canavieiras","Bahia",26660,7827,27608,1241.73,459.74,166,79,1506399.7,1293161.08,213238.61,1670094.08,132629.81,0,0,0,NA,NA,NA,NA,NA,NA
2006,"Dias d'Ávila","Bahia",56664,16354,52430,4440.64,5761.96,816,160,3365881.77,2657985.87,707895.89,2873320.41,1879608.59,0,0,0,NA,NA,NA,NA,NA,NA
2002,"Dias d'Ávila","Bahia",48129,8182,45460,3336.8,NA,346,NA,1367467.48,1178676.17,188791.31,1241986.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,"São Luís","Maranhão",866224,449402,889087,77098,78921,0,640.4,59834794,39110902,20723892,49879000,7140520,3503833,1536799,9702494,NA,NA,NA,NA,NA,NA
2004,"Oeiras","Piauí",17642,9902,20121,1626,837,0,NA,1384758,1126191,258567,1245767.28,216345,0,168021.33,277901.36,NA,NA,NA,NA,NA,NA
2001,"Vera Cruz","Bahia",25956,3172,28712,3872,NA,14.6,NA,NA,2253649,NA,1926607.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"Catu","Bahia",47917,100,NA,5270.42,4328.39,0,0,10491769.77,10491769.77,0,11530377.84,3259475.78,280468.1,0,280468.1,0,0,0,0,0,0
2022,"Lauro de Freitas","Bahia",199809,79561,NA,26538,16967.47,8050.16,947.77,86739633.96,74354971.38,12384662.58,80759734.48,7192794.88,9470221.12,46028383.14,68830398.05,0,0,0,0,0,0
2022,"Taperoá","Bahia",10946,7200,NA,620,293.32,0,0,2733069.22,2733069.22,0,2733069.22,314262.32,19151,0,19151,0,0,0,0,0,0
2022,"Luís Correia","Piauí",21337,12,NA,1738.95,650.11,1,5.47,5368891.38,5345696.96,23194.42,5349169.45,492981.4,0,0,82304.55,0,0,0,0,0,0
2022,"Parnaíba","Piauí",158237,66612,NA,13500,11371.9,2256.32,9493.7,48248558.01,37447661.44,10800896.57,47015533.94,9233433.79,125978,557276.12,690583.34,0,0,0,0,0,0
2020,"Aiquara","Bahia",2572,2572,2572,108.2,86.25,0,NA,577838.29,577838.29,0,580652.34,28476.95,76090.45,0,83262.57,0,0,0,0,0,0
2020,"Alagoinhas","Bahia",147141,53721,133111,19166,NA,1378.7,NA,33337477,30912963,2424514,35996604,2506870,1596411,4342640,6346729,0,0,0,0,0,0
2021,"Barra da Estiva","Bahia",20198,10115,9918,1546.15,28.25,0,0,188972.02,188972.02,0,194759.68,592354.98,3914.77,10,5802.12,0,0,0,0,0,0
2017,"Barreiras","Bahia",157638,105071,141939,9240.87,4455.48,3766.36,3333.67,50906082.04,35209274.35,15696807.69,45330749.65,1652346.83,2074070.02,2366908.07,5138381.53,NA,NA,NA,0,0,0
2018,"Bom Jesus da Lapa","Bahia",68609,47945,46581,9000,3950,1428,625,10036007,8437287,1598720,10217831,1159757,411930,14960,426890,0,0,0,0,0,0
2017,"Catu","Bahia",53350,6742,47260,5270.39,3143.49,192,0,7181157.43,7181157.43,0,8148873.16,1802407.67,2138,0,2138,2138,299620.77,378118.77,0,0,0
2021,"Feira de Santana","Bahia",560957,345537,572524,40394.29,50661.9,16009,5029.38,194437810.29,133227896.45,61209913.84,181545870.28,16496539.28,129534317.03,2382750.38,141014709.87,0,0,0,0,0,0
2020,"Ibirapitanga","Bahia",13772,10302,6383,711.72,203.7,0,1,2726246.31,2716246.31,10000,2715685.26,142271.97,152803.5,0,191182.26,40000,2e+05,330000,1400000,0,NA
2019,"Itarantim","Bahia",15387,18179,16299,781.52,17.73,0,210,3545349.36,3545349.36,0,3153190.99,9287.09,95398.84,0,95398.84,0,0,0,0,0,0
2020,"Lafaiete Coutinho","Bahia",1844,2026,1992,93.11,298.55,0,NA,525593.35,525593.35,0,532533.32,280250.57,105713.06,0,113544.26,0,0,0,0,0,0
2021,"Lençóis","Bahia",8977,4808,8981,516.01,72.25,190.06,2.03,3434177.57,2257427.87,1176749.7,3508442.3,194314.78,85821.63,159000.62,265126.94,0,0,0,0,0,0
2021,"Muquém de São Francisco","Bahia",4312,681,1434,295.1,645.69,42.23,16.97,1343748.53,1160748.97,182999.56,1434175.65,348437.66,85710.19,740.21,95761.94,0,0,0,0,0,0
2018,"Nova Viçosa","Bahia",27056,1694,37347,1229.72,776,91.51,24,4973928.64,4889375.57,84553.07,4911522.32,354969.02,106025.36,0,106025.36,NA,NA,NA,0,0,0
2021,"Pedrão","Bahia",1850,408,1856,183.95,175.84,0,0,690624.3,690624.3,0,691631.14,86174.69,55179.65,1264.63,63127.74,0,0,0,0,0,0
2018,"Salvador","Bahia",2600377,2322603,2856546,282499.37,169626,143251.39,39641,1230733921.81,708780436.12,521953485.69,1032804847.13,65658214.72,64929613.84,36454485.55,142370581.56,NA,NA,NA,3856871.03,0,3856871.03
2019,"Santa Brígida","Bahia",9003,5231,5295,0,1928.05,153.82,9.69,2188786.22,1488240.66,700545.56,2163262.54,763898.44,0,0,0,NA,NA,NA,NA,NA,NA
2021,"Várzea do Poço","Bahia",7496,2000,6181,0,0,0,0,1337896.29,1337896.29,0,1364952.94,149507.07,130404.4,609.58,143116.22,15000,20000,35000,0,0,0
2021,"Várzea Nova","Bahia",8748,6878,8215,459.54,566.61,276.3,22.97,3094967.02,1887976.57,1206990.45,2880149.78,787611.92,99483.83,166849.65,290020.6,0,0,0,0,0,0
2018,"Altos","Piauí",21823,2175,28529,1630.82,1399.12,46.3,5.53,3205300.13,3060739.55,144560.58,3731626.92,1049386.21,0,0,2743.89,0,0,0,0,0,0
2021,"José de Freitas","Piauí",28445,1740,22983,2000.84,1421.51,57.41,10.53,4636076.86,4498550.66,137526.2,4895799.92,1314793.41,0,0,75328.82,0,0,0,0,0,0
2020,"Luís Correia","Piauí",26504,16817,13550,4662.95,725.32,0,1000,4040898.2,4040898.2,0,4096892.17,487074.57,0,0,21521.63,0,0,0,0,0,0
2020,"Simplício Mendes","Piauí",9408,550,7560,542.84,433.24,30.7,0,1632038.62,1632038.62,0,1764262.78,339660.62,0,0,9700.36,0,0,0,0,0,0
2015,"Cabaceiras do Paraguaçu","Bahia",9126,623,5087,297.89,387.75,20.42,0.12,946802.53,888219.38,58583.15,1034902.89,157996.77,71624.95,80995.87,252108.41,NA,NA,NA,419997.74,0,419997.74
2014,"Camamu","Bahia",19934,1797,16125,979.75,615.4,49.06,8.71,2424933.31,2369818.36,55114.95,2323870.09,105479.99,637809.45,130042.74,854165.69,NA,NA,NA,NA,NA,NA
2014,"Castro Alves","Bahia",22678,667,16789,1074.33,2022.87,19,0,2600655.61,2578886.02,21769.59,2728109.49,263307,960253.59,0,1068194.74,NA,NA,NA,NA,NA,NA
2014,"Ipiaú","Bahia",47388,2530,43111,2287.6,1221.57,81.43,36.53,6930204.3,6726796.09,203408.21,7236249.09,253516.27,170638.81,1098607.04,1411920.51,NA,NA,NA,NA,NA,NA
2012,"Itaparica","Bahia",20994,10137,20994,1763.87,6010.16,375.38,319.61,3302849.03,2542612.93,760236.1,3228140.17,1377308.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"Lençóis","Bahia",8644,5128,8208,453.25,199.02,205.93,14.2,1752021.41,1147018.55,605002.86,1721860.93,56843.65,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,"Madre de Deus","Bahia",19985,15901,19385,2250.32,1916.33,573.72,589.64,4883427.22,3795097.09,1088330.13,4881234.13,322263.53,1350525.59,38396.84,1545049.82,NA,NA,NA,NA,NA,NA
2016,"Santa Brígida","Bahia",9470,5313,5623,0,54.06,145.81,14.55,1753217.61,1271385.26,481832.35,1691938.48,201356.11,419024.12,300147.05,856527.8,NA,NA,NA,190983.74,0,190983.74
2012,"Santo Amaro","Bahia",51717,24748,44904,2573.89,1797.89,871.37,772.6,6189029.58,5049066.7,1139962.88,6313252.47,302754.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"São Félix","Bahia",8450,7935,9305,358.1,648.63,295.55,21.91,1336600.45,876723.01,459877.44,1320898.9,461691.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,"São Sebastião do Passé","Bahia",31196,1508,35727,1842.23,1398.2,19.29,12.64,4114015.64,4093516.94,20498.7,4117771.55,703238.83,16902.22,19113.59,45825.94,NA,NA,NA,0,0,0
2015,"Codó","Maranhão",93346,9630,82574,6931.15,8002,0,407,7431193.97,6926162.99,505030.98,8052368.45,2760000,89413.31,17400.11,867831.94,0,NA,0,0,0,0
2015,"Nova Olinda do Maranhão","Maranhão",12643,12643,12643,400,30,260,NA,90000,60000,10000,65000,40000,NA,NA,NA,20000,20000,70000,0,0,0
2009,"Brumado","Bahia",51946,1555,44827,2982.97,2747.87,53.47,NA,5163794.42,5113338.32,50456.1,5346415.69,462371.98,4256000,NA,NA,0,0,0,0,0,0
2011,"Candeias","Bahia",75704,19387,76442,5543.04,1827.43,732.4,92.72,48712493,47797209,915284,54333834,957486,0,2748000,2748000,NA,NA,NA,NA,NA,NA
2011,"Curaçá","Bahia",28951,13719,13819,1550.12,295,375.23,2.85,1194510,1077199.8,105310.2,1214645,215430,25000,22320,47320,0,0,0,0,0,0
2008,"Feira de Santana","Bahia",429643,200083,524681,30007.46,2025.36,9360.54,2829.08,46449646.34,33442112.9,13007533.44,49266191.94,6014516.21,150000,5372000,5522000,NA,NA,NA,NA,NA,NA
2010,"Ibitiara","Bahia",3443,1628,3437,112.54,348.93,54.15,5.27,302051,238229,63822,316856,110267,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,"Iguaí","Bahia",14091,2551,14091,712.64,424.07,81.48,4,829169.64,788339.98,40829.66,870689.84,89999.4,0,0,0,NA,NA,NA,NA,NA,NA
2011,"Itabuna","Bahia",201067,145650,200247,18662.55,15040,1932,144,28605833.85,20474153.76,8131680.09,24801798.07,4607088.92,218168.55,436241.02,714693.65,0,0,0,0,0,0
2011,"Itaju do Colônia","Bahia",6391,2244,5782,299.56,100.56,18.92,38.56,485004,472825,12179,564661,46674,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Itiúba","Bahia",14548,607,9699,629.87,1008.48,1.77,NA,1026813,1015695,11118,1100388,252059,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,"Mata de São João","Bahia",33265,5207,26996,3377.92,1272.25,673.6,1229,6063502.75,4180978.92,1882523.83,5653700.76,1238977.02,261000,0,261000,NA,NA,NA,NA,NA,NA
2010,"Una","Bahia",13056,1115,15030,762.92,382.35,42.7,25.94,1132128,1094908,37220,1296473,85393,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,"Caxias","Maranhão",148072,526,112237,19599,NA,17,4,6644583,6644583,0,6644583,2777261,474547,NA,NA,NA,NA,NA,NA,NA,NA
2008,"São Luís","Maranhão",813445,451066,945231,125838,76030.13,9640,1200,104308102.46,72965042.95,31343059.51,89516758.55,25799872.07,7038798.42,0,10552342.58,NA,NA,NA,NA,NA,NA
2003,"Bom Jesus da Lapa","Bahia",41440,7500,38903,2772,1008,1036,360,1987014,1845600,141414,1987074,243493,272568,61201,333769,NA,NA,NA,NA,NA,NA
2006,"Cachoeira","Bahia",19662,4526,16646,1141.08,105.72,31,344,1756478.98,1674968.66,81510.32,1639245.26,113352.87,0,0,0,NA,NA,NA,NA,NA,NA
2005,"Itabuna","Bahia",204795,136638,198126,16289.4,20498,864.9,71.2,16598491.32,11784618.46,4813872.86,9263825.42,4258966.9,180632.81,14716.52,225912.57,NA,NA,NA,NA,NA,NA
2003,"Jequié","Bahia",135330,92522,130959,7780.2,916,2818.9,1995.2,10738853.41,6978062.62,3760790.79,8805806,NA,0,0,0,NA,NA,NA,NA,NA,NA
2003,"Salvador","Bahia",2624239,1245851,2555377,278437.5,180969,164007.9,30816.1,NA,177337402.93,57486580.68,208219970,NA,10932805,66045157,76977962,NA,NA,NA,NA,NA,NA
2005,"Santo Amaro","Bahia",50221,32383,46535,2555.47,3380,838.7,457,2791766.52,2327411.62,464354.9,3037922.36,233979.7,0,364000,364000,NA,NA,NA,NA,NA,NA
2004,"Corrente","Piauí",12277,2821,13171,518,587,0,NA,842125,775851,66274,782852.14,171028,107624.54,0,122343.56,NA,NA,NA,NA,NA,NA
1996,"Itabuna","Bahia",219302,139108,177944,14417.5,NA,1178.95,NA,9758732.12,7229268.75,2529463.37,9772585.74,1545000,8e+05,1e+06,NA,NA,NA,NA,NA,NA,NA
2001,"Serrinha","Bahia",40291,2121,39598,2838.39,NA,121.59,NA,1712544,1687620,24924,1647734.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,"Amargosa","Bahia",26476,787,NA,1493.16,1639.04,27.51,0,8588512.78,8522273.63,66239.15,8736607.5,866124.84,900100.03,608982.17,1653541.01,0,0,0,0,0,0
2022,"Camamu","Bahia",17054,2058,NA,1004.09,544.98,73.74,13.58,4512115.64,4267384.86,244730.78,4710810.64,291555.58,274444.63,15672.04,357986.37,0,0,0,0,0,0
2022,"Glória","Bahia",9874,1719,NA,616.26,502.6,76.72,49.12,2797126.47,2364910.34,432216.13,2917278.15,301875.58,250225.7,141596.56,406327.07,0,0,0,0,0,0
2022,"Floriano","Piauí",61316,15833,NA,10200,4236.06,210.31,9.85,19439022.73,18395576.23,1043446.5,20023501.35,3316219.34,128000,0,436089.94,0,0,0,0,0,0
2019,"Banzaê","Bahia",5851,750,4526,251.35,1055.13,0,0,988075.5,988075.5,0,955371.74,442148.63,25545.35,0,25545.35,14109,0,14109,NA,NA,NA
2020,"Bom Jesus da Lapa","Bahia",69662,22083,47296,3264,8430,1493,967,11246459,9393676,1852783,11246459,1100000,3e+05,0,3e+05,0,0,0,0,0,0
2017,"Brumado","Bahia",61685,5077,48676,3595.71,4343.68,169.02,0,13886853.02,13548984.86,337868.16,13490925.31,1174549.57,78377.51,0,89999.66,NA,NA,NA,0,0,0
2020,"Caravelas","Bahia",14965,5510,11668,712.99,321.99,187.79,69.82,4377183.12,3447005.37,930177.75,4052497.71,166315.26,129187.05,135764.95,322640.63,NA,NA,NA,NA,NA,NA
2019,"Cravolândia","Bahia",3471,2681,3374,141.28,983.31,76.13,166.92,928288.55,594905.94,333382.61,931548.42,254861.04,0,0,0,NA,NA,NA,NA,NA,NA
2018,"Dias d'Ávila","Bahia",59213,33123,74927,5761.92,25530,1764.05,259,13888506.7,9652110.32,4236396.38,12548731.46,1862605.9,0,0,0,NA,NA,NA,0,0,0
2021,"Inhambupe","Bahia",22171,20000,17536,1009.61,185.83,0,NA,4789297.3,4609297.3,180000,4908795.31,457644.02,284413.71,34467.53,365004.87,0,0,0,0,0,0
2018,"Inhambupe","Bahia",23449,16890,17010,923.85,2643,0,NA,3919010.86,3813756.86,105254,4001293.34,223049.39,0,0,0,0,0,0,0,0,0
2021,"Itagi","Bahia",9436,10200,9497,448.95,104.02,0,NA,2135581.76,2094581.76,3000,2251566.86,49656.05,137183.14,2075.18,164914.25,10000,30000,88000,0,0,0
2018,"Itamaraju","Bahia",53009,40550,50931,2598.56,2277,1521.68,463,16860235.8,10453707.26,6406528.54,15548163.13,759003.16,1750010.45,251290.79,2274599.62,NA,NA,NA,0,0,0
2020,"Itambé","Bahia",20786,1356,19412,839.32,425.18,33.4,10.56,4035081.28,3918793.54,116287.74,3904526.95,151388.33,258508.64,37486.57,346336.83,NA,NA,NA,NA,NA,NA
2018,"Jaguarari","Bahia",21767,9496,18277,1600.48,1122,324.62,361,4781747.24,3958935.17,822812.07,4754791.77,596352.46,0,0,0,NA,NA,NA,0,0,0
2017,"Juazeiro","Bahia",212887,173132,180110,21573.92,8939.86,5381,53.4,33384100.97,23173209.88,10210891.09,37816818.72,3795969.72,176802.97,0,532857.41,0,0,0,0,0,0
2021,"Laje","Bahia",6400,3317,6631,244.27,204.71,112.8,31.41,1846803.15,1307815.34,538987.81,1854534.09,122914.35,92970.59,19315.55,126091.9,0,0,0,0,0,0
2018,"Mirangaba","Bahia",5401,2804,8806,261.88,423,88.74,12,994309.21,731887.88,262421.33,892208.88,151308.6,0,0,0,NA,NA,NA,0,0,0
2017,"Nova Viçosa","Bahia",30251,1794,38305,853.88,842.74,52.73,0,3234873.83,3179905.15,54968.68,2791250.45,327551.3,50720.66,0,58241.73,NA,NA,NA,0,0,0
2018,"Palmeiras","Bahia",5283,3630,5582,211.75,237,116.86,8,1306329.88,839639.99,466689.89,1268080.18,100436.33,0,0,0,NA,NA,NA,0,0,0
2020,"Santo Estêvão","Bahia",31220,4467,30807,2796.24,3801.92,191.36,58.19,10028208.62,9246337.5,781871.12,9587312.74,721183.27,1065545.05,1618788.53,2819105.36,NA,NA,NA,NA,NA,NA
2020,"Barreirinhas","Maranhão",17571,4554,25380,2136.14,932.79,207.79,278.92,4415981.5,3298964.19,1117017.31,3932815.94,541305.22,14914.22,0,30274.41,0,0,0,0,0,0
2019,"Timon","Maranhão",157084,3317,146996,18025.31,10077.73,210,22,29760364.92,29531466.5,228898.42,30752070.91,6063334.42,3194745.71,451843.04,7432824.84,0,0,0,0,0,0
2018,"Floriano","Piauí",57546,2268,51832,5617.35,4043.88,57.92,16.29,12134126.92,12002277.61,131849.31,14500731.32,2556481.9,0,98189.19,107154.8,0,0,0,0,0,0
2013,"Cravolândia","Bahia",3406,2725,3369,130.53,242.1,81.5,10.32,481846.03,306242.77,175603.26,441890.25,149768.69,1891.74,296.66,11694.78,NA,NA,NA,NA,NA,NA
2015,"Morro do Chapéu","Bahia",23383,14088,21162,832.02,802.96,447.9,5.44,3891072.68,2635509.91,1255562.77,3858829.32,213067.17,453838.16,1762290.97,2651291.81,NA,NA,NA,0,0,0
2015,"Santa Rita de Cássia","Bahia",16265,3360,16368,1305,384.51,86.45,38.78,1501892.43,1376957.55,124934.88,1783620.01,241635.15,113663.16,0,113663.16,0,0,4226183.2,NA,NA,NA
2012,"Serrinha","Bahia",73251,6832,47464,3997.34,10459.83,223.67,37.32,7893597.03,7670713.66,222883.37,6804650.13,2920954.17,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,"Tapiramutá","Bahia",13231,7120,13820,319.54,356.44,0,0,1278973.59,1278973.59,0,1255487.06,88584.39,11762.01,154.67,13871.69,0,0,0,0,0,0
2014,"Várzea Nova","Bahia",11318,7854,8848,382.15,515.89,219.1,10.16,1589649.75,1013670.09,575979.66,1620183.55,120374.84,35675.79,637102.01,765535.2,NA,NA,NA,NA,NA,NA
2012,"Caxias","Maranhão",158059,1289,120773,12753.91,12999,42.26,20,10030489.33,10030489.33,0,10030489.33,2372756.7,788975.97,0,788975.97,0,0,0,0,0,0
2016,"Paulo Ramos","Maranhão",3144,11125,11125,755.09,532.36,2000,0,426364.99,426364.99,0,282832.75,259871.29,0,0,0,0,0,0,0,0,0
2007,"Brumado","Bahia",43259,1623,43259,2854.04,2478.3,55.59,NA,3982113.4,3939161.86,42951.54,4264372.29,544172.22,922000,0,922000,NA,NA,NA,NA,NA,NA
2009,"Capela do Alto Alegre","Bahia",8216,2052,6147,417.48,879.19,0,0,663838.52,663838.52,0,755469.04,71134.12,0,0,0,0,0,0,0,0,0
2008,"Itaparica","Bahia",19517,8485,20641,1617.47,240.43,385.97,334.39,2047025.9,1592959.02,454066.88,2232430.45,429770.86,0,0,0,NA,NA,NA,NA,NA,NA
2011,"Madre de Deus","Bahia",17786,14958,17252,1810.78,16.4,512.6,204.9,4373689,3651972,721717,4612615,248861,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,"Mirante","Bahia",2126,1679,1809,117.97,52.9,102,52,160988,160988,0,174879,42606.45,0,0,0,NA,NA,NA,NA,NA,NA
2008,"Remanso","Bahia",37201,37201,22335,3039,840,1755.87,10,1694721.63,1155376.81,539344.82,1896141.41,151596.51,11566.97,0,45458.8,NA,NA,NA,NA,NA,NA
2008,"Salvador","Bahia",2448548,1954691,2947520,277341.15,159490.38,137242.24,41522.11,464961064.68,304732976.32,160228088.36,444597173.92,46315430.98,6567000,15918000,22485000,NA,NA,NA,NA,NA,NA
2010,"Santo Amaro","Bahia",46565,22778,44766,2628.49,136.15,869.94,766.21,4925217,4034814,890403,5334958,549264,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"Santo Estêvão","Bahia",39444,461,27989,1840.85,5056.35,15.83,0,3204447,3196195,8252,3291683,559231,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,"São Francisco do Conde","Bahia",33713,9786,27828,2480.77,200.64,399.63,95.69,5594112,5032018,562094,5672523,324661,1778000,0,1778000,NA,NA,NA,NA,NA,NA
2008,"São Francisco do Conde","Bahia",32989,7358,25045,2396.71,178.42,309.71,112.39,3145455.15,2682515.76,462939.39,3236949.82,295598.12,0,3956000,3956000,NA,NA,NA,NA,NA,NA
2008,"Vitória da Conquista","Bahia",265639,149067,269714,14056.77,19237.54,6428.53,1421.99,31885031.97,20472438.73,11412593.24,33675198.84,3585022.34,0,0,0,NA,NA,NA,NA,NA,NA
2007,"Xique-Xique","Bahia",46474,6740,31853,2341.4,746.75,0,746.75,1288090.92,1248627.11,39463.81,504409.97,217346.63,121555.83,70388.97,191944.8,NA,NA,NA,NA,NA,NA
2003,"Feira de Santana","Bahia",446759,157685,452332,26563.6,29095,6877.3,2383.9,22179618.74,16901855,5277763.74,22299488,NA,3346010,0,3346010,NA,NA,NA,NA,NA,NA
2003,"Itamaraju","Bahia",53818,4223,47999,2823.6,1725,131.2,0,2310094.4,2264575.92,45518.48,2479183,NA,241762,322143,563905,NA,NA,NA,NA,NA,NA
2005,"Madre de Deus","Bahia",13419,6777,13321,1415,1794,189.1,136,1926242.91,1926242.91,0,2151324.96,25132.76,0,0,0,NA,NA,NA,NA,NA,NA
2005,"Santo Antônio de Jesus","Bahia",73982,5451,73239,3937.41,2732.98,175.3,0,4233589.92,4142333.29,91256.63,4527447.48,490237.38,0,0,0,NA,NA,NA,NA,NA,NA
2002,"Bacabal","Maranhão",88788,3929,72528,5242.9,NA,0,NA,NA,2294873.16,81909.54,2621620.96,385667.18,379157.45,0,379157.45,NA,NA,NA,NA,NA,NA
2001,"Brumado","Bahia",38341,1649,41047,2740.1,NA,97.69,NA,1798572,1787864,10708,1823704.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001,"Bacabal","Maranhão",86731,3588,71987,5287,NA,NA,NA,1848696,1812779,35917,2453796,264001,190907,0,283560,NA,NA,NA,NA,NA,NA
2022,"Juazeiro","Bahia",212376,200829,NA,20592.16,9506.71,6375,1022.88,41123261.21,26866843.84,14256417.37,62832219,674627.75,0,1734910.81,2139436.34,0,0,0,0,0,0
2022,"Simões","Piauí",7492,5755,NA,540.95,94.02,0,NA,1599805.09,1599805.09,0,1673022.62,79845.48,0,0,25741.83,769746,0,769746,0,0,0
2021,"Camaçari","Bahia",295407,140613,295213,35673.34,1517.29,3836.95,2495.65,139224535.9,117383940.84,21840595.06,135033941.71,14807296.84,28326943.04,58933936.19,94520883.61,0,0,0,0,0,0
2021,"Canavieiras","Bahia",23813,16580,24610,1040.53,357.61,563.81,104.6,7510225.14,4876827.13,2633398.01,7542298.31,231614.28,277730.04,204555.89,553656.12,0,0,0,0,0,0
2018,"Caravelas","Bahia",16121,5193,11585,666.1,292,175.24,39,3771922.03,3058873.31,713048.72,3574640.14,139326.33,106148.34,0,106148.34,NA,NA,NA,0,0,0
2021,"Carinhanha","Bahia",29118,12912,12912,3023.55,NA,772.1,NA,4157986.72,3417280.68,740706.04,4507082.53,762178.83,68850,40298.28,209082.28,0,0,0,0,0,0
2018,"Encruzilhada","Bahia",5788,3909,3798,201.78,61,136.72,90,1165849.84,774416.08,391433.76,1049581.29,89625.9,0,0,0,NA,NA,NA,0,0,0
2019,"Eunápolis","Bahia",103855,12752,105704,4952.74,6723.83,376.65,208.96,23648803.13,22857719.81,791083.32,24034261.69,2181694.61,753317.05,47330.83,813551.24,NA,NA,NA,NA,NA,NA
2019,"Gentio do Ouro","Bahia",3723,2268,5658,190.98,145.17,83.63,19.92,935266.32,605340.55,329925.77,947425.12,70327.26,0,0,0,NA,NA,NA,NA,NA,NA
2020,"Ibotirama","Bahia",21449,18034,20712,1372.67,428.38,590.74,125.37,7875414.2,4927581.82,2947832.38,7933907.64,209105.94,201019.8,532635.28,838970.5,NA,NA,NA,NA,NA,NA
2018,"Itabela","Bahia",23880,980,22908,988.85,1456,30.32,29,4181452.86,4132926.77,48526.09,3770792.97,424967.81,15858.28,0,15858.28,NA,NA,NA,0,0,0
2020,"Itaberaba","Bahia",58362,17229,50857,3211.75,6242.65,616.34,226.34,16635229.58,14827414.32,1807815.26,16420001.84,1320242.89,2264392.28,8329453.38,12776101.54,NA,NA,NA,NA,NA,NA
2021,"Itapitanga","Bahia",8196,7670,7648,328.77,128.52,0,NA,1507577.3,1507577.3,0,1484521.92,108161.52,140987.27,375.25,150495.43,0,0,0,0,0,0
2017,"Jequié","Bahia",155323,137101,148893,7725.23,2426.19,3705.93,1545.47,51955677.43,30250608.05,21705069.38,50103976.17,1232559.65,497275.5,1726958.48,2624272.5,NA,NA,NA,0,0,0
2017,"Lajedão","Bahia",3885,660,2262,154.12,191.44,0,0,687406.3,687406.3,0,657801.58,56276.83,25833.45,0,29664.14,0,0,0,0,0,0
2021,"Mutuípe","Bahia",10039,7862,10060,0,299.33,389.69,128.75,3813023.24,2365103.78,1447919.46,3869022.54,285973.42,116009.29,2852.23,151868.59,0,0,0,0,0,0
2020,"Pintadas","Bahia",6843,5255,5869,264.05,78.74,86,160,1258577.96,1258577.96,0,1234488.25,394526.02,6989.36,0,25916.03,147940.2,0,147940.2,0,0,0
2020,"Santa Brígida","Bahia",7196,3793,5240,0,1533.18,152.94,12.64,2223747.71,1558574.94,665172.77,2228557.35,730953.04,125640.35,22259.41,184338.61,NA,NA,NA,NA,NA,NA
2018,"São Francisco do Conde","Bahia",39338,14268,32472,0,282,603.99,566,10442460.4,8352720.64,2089739.76,10064964.61,448872.57,504714.78,0,504714.78,NA,NA,NA,0,0,0
2017,"São Francisco do Conde","Bahia",40220,14027,33200,0,660.56,585.1,545.19,9723355.88,7848920,1874435.88,8575863.24,645257.39,51874.98,0,59567.22,NA,NA,NA,0,0,0
